# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2022-02-23 17:29:15 EST       (caww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 11264500 MERCED R A HAPPY ISLES BRIDGE NR YOSEMITE CA
# -----------------------------------------------------------------------------------
#
# Data provided for site 11264500
#            TS   parameter     statistic     Description
#        234297       00010     00003     Temperature, water, degrees Celsius (Mean)
#          9529       00010     00001     Temperature, water, degrees Celsius (Maximum)
#          9530       00010     00002     Temperature, water, degrees Celsius (Minimum)
#          9531       00010     00008     Temperature, water, degrees Celsius (Median)
#          9532       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
#     4  Statistic computed from less than expected number of instantaneous values for the period
# 
agency_cd	site_no	datetime	234297_00010_00003	234297_00010_00003_cd	9529_00010_00001	9529_00010_00001_cd	9530_00010_00002	9530_00010_00002_cd	9531_00010_00008	9531_00010_00008_cd	9532_00060_00003	9532_00060_00003_cd
USGS	11264500	1982-01-10			1.5	A	1.0	A			169	A
USGS	11264500	1982-01-11			1.5	A	0.5	A			162	A
USGS	11264500	1982-01-12			1.5	A	0.5	A			153	A
USGS	11264500	1982-01-13			2.5	A	1.0	A			147	A
USGS	11264500	1982-01-14			2.0	A	1.0	A			148	A
USGS	11264500	1982-01-15			2.0	A	0.5	A			150	A
USGS	11264500	1982-01-16			2.5	A	1.0	A			152	A
USGS	11264500	1982-01-17			2.0	A	1.0	A			148	A
USGS	11264500	1982-01-18			1.5	A	1.0	A			145	A
USGS	11264500	1982-01-19			1.0	A	0.0	A			138	A
USGS	11264500	1982-01-20			0.0	A	0.0	A			138	A
USGS	11264500	1982-01-21			0.0	A	0.0	A			153	A
USGS	11264500	1982-01-22			0.0	A	0.0	A			143	A
USGS	11264500	1982-01-23			0.0	A	0.0	A			147	A
USGS	11264500	1982-01-24			1.5	A	0.5	A			150	A
USGS	11264500	1982-01-25			2.5	A	1.5	A			163	A
USGS	11264500	1982-01-26			2.0	A	1.5	A			179	A
USGS	11264500	1982-01-27			2.0	A	1.0	A			162	A
USGS	11264500	1982-01-28			2.0	A	1.5	A			157	A
USGS	11264500	1982-01-29			1.5	A	1.0	A			148	A
USGS	11264500	1982-01-30			1.5	A	1.0	A			143	A
USGS	11264500	1982-01-31			2.0	A	1.5	A			141	A
USGS	11264500	1982-02-01			2.5	A	1.5	A			140	A
USGS	11264500	1982-02-02			3.0	A	2.0	A			140	A
USGS	11264500	1982-02-03			3.0	A	2.0	A			141	A
USGS	11264500	1982-02-04			2.5	A	1.5	A			140	A
USGS	11264500	1982-02-05			2.0	A	1.0	A			132	A
USGS	11264500	1982-02-06			1.0	A	1.0	A			128	A
USGS	11264500	1982-02-07			1.0	A	1.0	A			126	A
USGS	11264500	1982-02-08			2.0	A	1.0	A			126	A
USGS	11264500	1982-02-09			2.0	A	1.5	A			119	A
USGS	11264500	1982-02-10			1.5	A	1.5	A			116	A
USGS	11264500	1982-02-11			1.5	A	1.5	A			113	A
USGS	11264500	1982-02-12			1.5	A	1.5	A			110	A
USGS	11264500	1982-02-13			2.5	A	1.5	A			122	A
USGS	11264500	1982-02-14			3.5	A	2.5	A			326	A
USGS	11264500	1982-02-15									603	A
USGS	11264500	1982-02-16									1590	A
USGS	11264500	1982-02-17									895	A
USGS	11264500	1982-02-18									613	A
USGS	11264500	1982-02-19									527	A
USGS	11264500	1982-02-20									538	A
USGS	11264500	1982-02-21									566	A
USGS	11264500	1982-02-22									557	A
USGS	11264500	1982-02-23									475	A
USGS	11264500	1982-02-24									415	A
USGS	11264500	1982-02-25			5.0	A	2.0	A			374	A
USGS	11264500	1982-02-26			4.0	A	2.0	A			339	A
USGS	11264500	1982-02-27									311	A
USGS	11264500	1982-02-28									299	A
USGS	11264500	1982-03-01									301	A
USGS	11264500	1982-03-02									300	A
USGS	11264500	1982-03-03									277	A
USGS	11264500	1982-03-04									263	A
USGS	11264500	1982-03-05									250	A
USGS	11264500	1982-03-06									240	A
USGS	11264500	1982-03-07									240	A
USGS	11264500	1982-03-08									232	A
USGS	11264500	1982-03-09									225	A
USGS	11264500	1982-03-10									301	A
USGS	11264500	1982-03-11									350	A
USGS	11264500	1982-03-12									303	A
USGS	11264500	1982-03-13									300	A
USGS	11264500	1982-03-14									316	A
USGS	11264500	1982-03-15									297	A
USGS	11264500	1982-03-16									270	A
USGS	11264500	1982-03-17									255	A
USGS	11264500	1982-03-18									247	A
USGS	11264500	1982-03-19									238	A
USGS	11264500	1982-03-20									225	A
USGS	11264500	1982-03-21									220	A
USGS	11264500	1982-03-22									217	A
USGS	11264500	1982-03-23			4.0	A	1.0	A			220	A
USGS	11264500	1982-03-24			4.5	A	1.0	A			224	A
USGS	11264500	1982-03-25			3.5	A	2.5	A			222	A
USGS	11264500	1982-03-26			4.0	A	2.5	A			222	A
USGS	11264500	1982-03-27			5.5	A	2.5	A			216	A
USGS	11264500	1982-03-28			4.5	A	0.5	A			227	A
USGS	11264500	1982-03-29			0.5	A	0.0	A			219	A
USGS	11264500	1982-03-30			1.0	A	0.0	A			225	A
USGS	11264500	1982-03-31			1.5	A	0.0	A			221	A
USGS	11264500	1982-04-01			0.5	A	0.0	A			221	A
USGS	11264500	1982-04-02			1.5	A	0.0	A			235	A
USGS	11264500	1982-04-03			3.0	A	1.0	A			226	A
USGS	11264500	1982-04-04			2.5	A	1.0	A			220	A
USGS	11264500	1982-04-05			3.0	A	1.0	A			209	A
USGS	11264500	1982-04-06			2.5	A	0.0	A			203	A
USGS	11264500	1982-04-07			0.5	A	0.0	A			195	A
USGS	11264500	1982-04-08			2.5	A	0.0	A			193	A
USGS	11264500	1982-04-09			5.0	A	1.0	A			196	A
USGS	11264500	1982-04-10			5.0	A	3.5	A			333	A
USGS	11264500	1982-04-11			3.5	A	2.5	A			3500	A
USGS	11264500	1982-04-12			4.5	A	2.5	A			2500	A
USGS	11264500	1982-04-13			5.5	A	3.0	A			1490	A
USGS	11264500	1982-04-14			6.0	A	3.5	A			1160	A
USGS	11264500	1982-04-15			5.5	A	2.5	A			990	A
USGS	11264500	1982-04-16			6.5	A	2.0	A			857	A
USGS	11264500	1982-04-17			7.0	A	3.0	A			831	A
USGS	11264500	1982-04-18			7.5	A	2.5	A			868	A
USGS	11264500	1982-04-19			8.0	A	3.0	A			962	A
USGS	11264500	1982-04-20			7.5	A	4.0	A			1080	A
USGS	11264500	1982-04-21			7.5	A	2.5	A			1110	A
USGS	11264500	1982-04-22			8.0	A	2.5	A			1150	A
USGS	11264500	1982-04-23			7.5	A	4.5	A			1250	A
USGS	11264500	1982-04-24			7.5	A	4.0	A			1230	A
USGS	11264500	1982-04-25			7.5	A	3.5	A			1190	A
USGS	11264500	1982-04-26			7.5	A	5.0	A			1220	A
USGS	11264500	1982-04-27			9.0	A	4.0	A			1250	A
USGS	11264500	1982-04-28			8.5	A	5.0	A			1480	A
USGS	11264500	1982-04-29			8.0	A	4.0	A			1590	A
USGS	11264500	1982-04-30									1520	A
USGS	11264500	1982-05-01									1760	A
USGS	11264500	1982-05-02									1870	A
USGS	11264500	1982-05-03									2090	A
USGS	11264500	1982-05-04									2270	A
USGS	11264500	1982-05-05									2290	A
USGS	11264500	1982-05-06									2160	A
USGS	11264500	1982-05-07									2170	A
USGS	11264500	1982-05-08									2000	A
USGS	11264500	1982-05-09									1700	A
USGS	11264500	1982-05-10									1220	A
USGS	11264500	1982-05-11									958	A
USGS	11264500	1982-05-12									898	A
USGS	11264500	1982-05-13									1080	A
USGS	11264500	1982-05-14			7.5	A	5.5	A			1280	A
USGS	11264500	1982-05-15			10.0	A	5.0	A			1160	A
USGS	11264500	1982-05-16			10.5	A	5.5	A			1520	A
USGS	11264500	1982-05-17			9.5	A	6.0	A			1880	A
USGS	11264500	1982-05-18			8.5	A	5.5	A			1890	A
USGS	11264500	1982-05-19			10.0	A	5.0	A			1790	A
USGS	11264500	1982-05-20			10.0	A	6.0	A			2020	A
USGS	11264500	1982-05-21			10.5	A	6.0	A			2240	A
USGS	11264500	1982-05-22			10.5	A	6.5	A			2340	A
USGS	11264500	1982-05-23			11.5	A	7.0	A			2480	A
USGS	11264500	1982-05-24			11.0	A	7.0	A			2690	A
USGS	11264500	1982-05-25			11.5	A	7.0	A			2800	A
USGS	11264500	1982-05-26			11.5	A	7.5	A			2980	A
USGS	11264500	1982-05-27			10.5	A	7.0	A			3020	A
USGS	11264500	1982-05-28			10.0	A	5.0	A			2580	A
USGS	11264500	1982-05-29			9.5	A	6.5	A			2190	A
USGS	11264500	1982-05-30			10.5	A	5.5	A			1920	A
USGS	11264500	1982-05-31			10.0	A	6.0	A			1910	A
USGS	11264500	1982-06-01									1750	A
USGS	11264500	1982-06-02									1740	A
USGS	11264500	1982-06-03									1650	A
USGS	11264500	1982-06-04									1540	A
USGS	11264500	1982-06-05									1380	A
USGS	11264500	1982-06-06									1180	A
USGS	11264500	1982-06-07									1180	A
USGS	11264500	1982-06-08									1390	A
USGS	11264500	1982-06-09									1750	A
USGS	11264500	1982-06-10									1980	A
USGS	11264500	1982-06-11									2140	A
USGS	11264500	1982-06-12									2080	A
USGS	11264500	1982-06-13									1840	A
USGS	11264500	1982-06-14									1550	A
USGS	11264500	1982-06-15									1920	A
USGS	11264500	1982-06-16									2290	A
USGS	11264500	1982-06-17									2460	A
USGS	11264500	1982-06-18									2480	A
USGS	11264500	1982-06-19									2190	A
USGS	11264500	1982-06-20									2160	A
USGS	11264500	1982-06-21									2080	A
USGS	11264500	1982-06-22									2360	A
USGS	11264500	1982-06-23									2050	A
USGS	11264500	1982-06-24									2030	A
USGS	11264500	1982-06-25									1630	A
USGS	11264500	1982-06-26									1710	A
USGS	11264500	1982-06-27									2010	A
USGS	11264500	1982-06-28									2040	A
USGS	11264500	1982-06-29									2470	A
USGS	11264500	1982-06-30									1620	A
USGS	11264500	1982-07-01									1210	A
USGS	11264500	1982-07-02									1160	A
USGS	11264500	1982-07-03									1120	A
USGS	11264500	1982-07-04									994	A
USGS	11264500	1982-07-05									938	A
USGS	11264500	1982-07-06									1060	A
USGS	11264500	1982-07-07									1210	A
USGS	11264500	1982-07-08									1190	A
USGS	11264500	1982-07-09									1230	A
USGS	11264500	1982-07-10									1350	A
USGS	11264500	1982-07-11									1420	A
USGS	11264500	1982-07-12									1460	A
USGS	11264500	1982-07-13									1460	A
USGS	11264500	1982-07-14									1340	A
USGS	11264500	1982-07-15									1300	A
USGS	11264500	1982-07-16									1270	A
USGS	11264500	1982-07-17									1170	A
USGS	11264500	1982-07-18									977	A
USGS	11264500	1982-07-19									957	A
USGS	11264500	1982-07-20									985	A
USGS	11264500	1982-07-21									929	A
USGS	11264500	1982-07-22									978	A
USGS	11264500	1982-07-23									944	A
USGS	11264500	1982-07-24			15.0	A	12.7	A			904	A
USGS	11264500	1982-07-25			15.6	A	12.3	A			934	A
USGS	11264500	1982-07-26			15.4	A	12.8	A			963	A
USGS	11264500	1982-07-27			16.0	A	12.8	A			1130	A
USGS	11264500	1982-07-28			17.0	A	12.8	A			874	A
USGS	11264500	1982-07-29			16.6	A	12.8	A			766	A
USGS	11264500	1982-07-30			16.0	A	12.2	A			744	A
USGS	11264500	1982-07-31			15.1	A	11.8	A			694	A
USGS	11264500	1982-08-01			14.7	A	10.7	A			592	A
USGS	11264500	1982-08-02			15.3	A	10.9	A			505	A
USGS	11264500	1982-08-03			16.0	A	11.0	A			432	A
USGS	11264500	1982-08-04			15.8	A	11.4	A			400	A
USGS	11264500	1982-08-05			15.6	A	14.2	A			381	A
USGS	11264500	1982-08-06			16.0	A	12.2	A			349	A
USGS	11264500	1982-08-07			16.0	A	12.8	A			364	A
USGS	11264500	1982-08-08			15.6	A	10.7	A			441	A
USGS	11264500	1982-08-09			15.5	A	10.7	A			388	A
USGS	11264500	1982-08-10			16.0	A	11.2	A			363	A
USGS	11264500	1982-08-11			16.4	A	12.0	A			317	A
USGS	11264500	1982-08-12			16.2	A	11.4	A			283	A
USGS	11264500	1982-08-13			15.8	A	11.1	A			268	A
USGS	11264500	1982-08-14			15.6	A	11.1	A			256	A
USGS	11264500	1982-08-15			15.9	A	12.0	A			238	A
USGS	11264500	1982-08-16			16.1	A	12.8	A			220	A
USGS	11264500	1982-08-17			16.4	A	13.2	A			206	A
USGS	11264500	1982-08-18			17.4	A	14.2	A			210	A
USGS	11264500	1982-08-19			17.3	A	14.0	A			231	A
USGS	11264500	1982-08-20			17.5	A	15.5	A			246	A
USGS	11264500	1982-08-21			16.7	A	14.9	A			290	A
USGS	11264500	1982-08-22			16.7	A	14.6	A			462	A
USGS	11264500	1982-08-23			17.3	A	14.1	A			629	A
USGS	11264500	1982-08-24			16.8	A	13.2	A			731	A
USGS	11264500	1982-08-25			16.2	A	12.9	A			438	A
USGS	11264500	1982-08-26			16.7	A	15.2	A			325	A
USGS	11264500	1982-08-27			16.4	A	14.5	A			263	A
USGS	11264500	1982-08-28			15.5	A	12.0	A			246	A
USGS	11264500	1982-08-29			15.2	A	10.7	A			260	A
USGS	11264500	1982-08-30			15.6	A	11.8	A			237	A
USGS	11264500	1982-08-31			16.5	A	13.5	A			203	A
USGS	11264500	1982-09-01			15.7	A	13.8	A			164	A
USGS	11264500	1982-09-02			15.7	A	12.7	A			138	A
USGS	11264500	1982-09-03			15.6	A	12.2	A			126	A
USGS	11264500	1982-09-04			15.5	A	12.7	A			125	A
USGS	11264500	1982-09-05			15.7	A	12.8	A			124	A
USGS	11264500	1982-09-06			16.3	A	13.2	A			115	A
USGS	11264500	1982-09-07			16.2	A	13.1	A			106	A
USGS	11264500	1982-09-08			15.1	A	11.3	A			97.0	A
USGS	11264500	1982-09-09			14.4	A	11.6	A			93.0	A
USGS	11264500	1982-09-10			14.0	A	11.2	A			96.0	A
USGS	11264500	1982-09-11			13.9	A	12.3	A			103	A
USGS	11264500	1982-09-12			12.9	A	12.0	A			94.0	A
USGS	11264500	1982-09-13			12.1	A	11.0	A			87.0	A
USGS	11264500	1982-09-14			13.2	A	12.1	A			81.0	A
USGS	11264500	1982-09-15			13.1	A	9.2	A			76.0	A
USGS	11264500	1982-09-16			12.0	A	9.6	A			71.0	A
USGS	11264500	1982-09-17									66.0	A
USGS	11264500	1982-09-18									61.0	A
USGS	11264500	1982-09-19									56.0	A
USGS	11264500	1982-09-20									49.0	A
USGS	11264500	1982-09-21			10.5	A	9.1	A			43.0	A
USGS	11264500	1982-09-22			11.2	A	9.0	A			43.0	A
USGS	11264500	1982-09-23			11.2	A	9.0	A			45.0	A
USGS	11264500	1982-09-24			13.5	A	11.3	A			386	A
USGS	11264500	1982-09-25			13.1	A	12.8	A			1410	A
USGS	11264500	1982-09-26			12.7	A	9.8	A			2840	A
USGS	11264500	1982-09-27			10.1	A	8.4	A			800	A
USGS	11264500	1982-09-28			9.6	A	7.1	A			405	A
USGS	11264500	1982-09-29			8.6	A	5.6	A			284	A
USGS	11264500	1982-09-30			7.4	A	4.2	A			227	A
USGS	11264500	1982-10-01			8.5	A	5.3	A			170	A
USGS	11264500	1982-10-02			9.6	A	6.4	A			142	A
USGS	11264500	1982-10-03			9.2	A	6.6	A			120	A
USGS	11264500	1982-10-04			8.3	A	5.7	A			100	A
USGS	11264500	1982-10-05			7.6	A	4.3	A			91.0	A
USGS	11264500	1982-10-06			8.0	A	4.9	A			82.0	A
USGS	11264500	1982-10-07			8.0	A	6.1	A			76.0	A
USGS	11264500	1982-10-08			8.0	A	4.8	A			71.0	A
USGS	11264500	1982-10-09			7.7	A	5.0	A			65.0	A
USGS	11264500	1982-10-10			7.6	A	4.9	A			62.0	A
USGS	11264500	1982-10-11									57.0	A
USGS	11264500	1982-10-12									54.0	A
USGS	11264500	1982-10-13									51.0	A
USGS	11264500	1982-10-14									49.0	A
USGS	11264500	1982-10-15									48.0	A
USGS	11264500	1982-10-16									47.0	A
USGS	11264500	1982-10-17									45.0	A
USGS	11264500	1982-10-18									43.0	A
USGS	11264500	1982-10-19									41.0	A
USGS	11264500	1982-10-20									40.0	A
USGS	11264500	1982-10-21									45.0	A
USGS	11264500	1982-10-22									89.0	A
USGS	11264500	1982-10-23									258	A
USGS	11264500	1982-10-24									403	A
USGS	11264500	1982-10-25									1080	A
USGS	11264500	1982-10-26									1390	A
USGS	11264500	1982-10-27									575	A
USGS	11264500	1982-10-28									402	A
USGS	11264500	1982-10-29									341	A
USGS	11264500	1982-10-30									680	A
USGS	11264500	1982-10-31									500	A
USGS	11264500	1982-11-01									400	A
USGS	11264500	1982-11-02									322	A
USGS	11264500	1982-11-03									270	A
USGS	11264500	1982-11-04									220	A
USGS	11264500	1982-11-05									210	A
USGS	11264500	1982-11-06									200	A
USGS	11264500	1982-11-07									190	A
USGS	11264500	1982-11-08									175	A
USGS	11264500	1982-11-09									160	A
USGS	11264500	1982-11-10									160	A
USGS	11264500	1982-11-11									162	A
USGS	11264500	1982-11-12									163	A
USGS	11264500	1982-11-13									156	A
USGS	11264500	1982-11-14									157	A
USGS	11264500	1982-11-15									152	A
USGS	11264500	1982-11-16									147	A
USGS	11264500	1982-11-17									145	A
USGS	11264500	1982-11-18									233	A
USGS	11264500	1982-11-19									278	A
USGS	11264500	1982-11-20									220	A
USGS	11264500	1982-11-21									195	A
USGS	11264500	1982-11-22									205	A
USGS	11264500	1982-11-23									192	A
USGS	11264500	1982-11-24									174	A
USGS	11264500	1982-11-25									169	A
USGS	11264500	1982-11-26									162	A
USGS	11264500	1982-11-27									160	A
USGS	11264500	1982-11-28									170	A
USGS	11264500	1982-11-29									185	A
USGS	11264500	1982-11-30									200	A
USGS	11264500	1982-12-01			1.0	A	0.5	A			204	A
USGS	11264500	1982-12-02			1.0	A	0.3	A			198	A
USGS	11264500	1982-12-03			2.0	A	1.0	A			195	A
USGS	11264500	1982-12-04			2.5	A	1.5	A			190	A
USGS	11264500	1982-12-05			2.0	A	1.5	A			182	A
USGS	11264500	1982-12-06			2.5	A	2.0	A			170	A
USGS	11264500	1982-12-07			1.5	A	0.5	A			165	A
USGS	11264500	1982-12-08			1.5	A	0.5	A			162	A
USGS	11264500	1982-12-09			2.0	A	1.5	A			160	A
USGS	11264500	1982-12-10			2.2	A	2.0	A			160	A
USGS	11264500	1982-12-11			2.9	A	1.5	A			159	A
USGS	11264500	1982-12-12			3.1	A	1.5	A			158	A
USGS	11264500	1982-12-13			3.0	A	1.0	A			145	A
USGS	11264500	1982-12-14			1.5	A	1.0	A			145	A
USGS	11264500	1982-12-15			3.5	A	1.5	A			147	A
USGS	11264500	1982-12-16			3.5	A	3.0	A			148	A
USGS	11264500	1982-12-17			3.5	A	3.0	A			142	A
USGS	11264500	1982-12-18			3.0	A	2.0	A			135	A
USGS	11264500	1982-12-19			2.5	A	1.5	A			145	A
USGS	11264500	1982-12-20			3.0	A	2.5	A			163	A
USGS	11264500	1982-12-21			3.0	A	2.5	A			175	A
USGS	11264500	1982-12-22			2.5	A	2.0	A			270	A
USGS	11264500	1982-12-23			2.5	A	1.0	A			240	A
USGS	11264500	1982-12-24			1.0	A	1.0	A			225	A
USGS	11264500	1982-12-25			1.5	A	1.0	A			220	A
USGS	11264500	1982-12-26			2.5	A	1.5	A			210	A
USGS	11264500	1982-12-27			2.5	A	2.0	A			190	A
USGS	11264500	1982-12-28			2.0	A	1.0	A			175	A
USGS	11264500	1982-12-29			1.5	A	1.5	A			170	A
USGS	11264500	1982-12-30			1.5	A	1.0	A			155	A
USGS	11264500	1982-12-31			1.0	A	1.0	A			150	A
USGS	11264500	1983-01-01			1.0	A	1.0	A			145	A
USGS	11264500	1983-01-02			1.0	A	1.0	A			140	A
USGS	11264500	1983-01-03			1.0	A	1.0	A			142	A
USGS	11264500	1983-01-04			2.5	A	1.0	A			145	A
USGS	11264500	1983-01-05			3.5	A	2.5	A			146	A
USGS	11264500	1983-01-06			3.5	A	2.5	A			148	A
USGS	11264500	1983-01-07			4.0	A	3.0	A			155	A
USGS	11264500	1983-01-08			3.5	A	3.0	A			158	A
USGS	11264500	1983-01-09			3.5	A	2.5	A			155	A
USGS	11264500	1983-01-10			3.5	A	3.0	A			152	A
USGS	11264500	1983-01-11			3.5	A	2.5	A			155	A
USGS	11264500	1983-01-12			3.5	A	2.5	A			158	A
USGS	11264500	1983-01-13			3.0	A	2.0	A			160	A
USGS	11264500	1983-01-14			3.5	A	2.5	A			160	A
USGS	11264500	1983-01-15			4.0	A	2.5	A			162	A
USGS	11264500	1983-01-16			4.0	A	3.5	A			160	A
USGS	11264500	1983-01-17			3.5	A	2.0	A			158	A
USGS	11264500	1983-01-18			3.5	A	2.5	A			155	A
USGS	11264500	1983-01-19			3.0	A	1.0	A			150	A
USGS	11264500	1983-01-20			1.0	A	1.0	A			145	A
USGS	11264500	1983-01-21			1.0	A	1.0	A			155	A
USGS	11264500	1983-01-22			1.0	A	1.0	A			175	A
USGS	11264500	1983-01-23			1.5	A	1.0	A			180	A
USGS	11264500	1983-01-24			2.5	A	1.5	A			240	A
USGS	11264500	1983-01-25			2.5	A	1.5	A			210	A
USGS	11264500	1983-01-26			3.0	A	2.5	A			220	A
USGS	11264500	1983-01-27			3.0	A	1.5	A			215	A
USGS	11264500	1983-01-28			1.5	A	1.0	A			200	A
USGS	11264500	1983-01-29			2.0	A	1.5	A			200	A
USGS	11264500	1983-01-30			1.5	A	1.0	A			180	A
USGS	11264500	1983-01-31			1.5	A	1.0	A			170	A
USGS	11264500	1983-02-01			1.0	A	1.0	A			165	A
USGS	11264500	1983-02-02			1.0	A	1.0	A			160	A
USGS	11264500	1983-02-03			1.0	A	1.0	A			155	A
USGS	11264500	1983-02-04			1.0	A	1.0	A			148	A
USGS	11264500	1983-02-05			1.0	A	1.0	A			150	A
USGS	11264500	1983-02-06			1.0	A	1.0	A			160	A
USGS	11264500	1983-02-07			1.5	A	1.0	A			180	A
USGS	11264500	1983-02-08			2.0	A	1.5	A			195	A
USGS	11264500	1983-02-09			2.5	A	2.0	A			180	A
USGS	11264500	1983-02-10			2.7	A	1.8	A			161	A
USGS	11264500	1983-02-11			3.7	A	1.7	A			175	A
USGS	11264500	1983-02-12			3.5	A	2.8	A			270	A
USGS	11264500	1983-02-13			3.3	A	1.1	A			240	A
USGS	11264500	1983-02-14			3.2	A	0.6	A			220	A
USGS	11264500	1983-02-15			3.8	A	2.2	A			210	A
USGS	11264500	1983-02-16			3.7	A	1.4	A			195	A
USGS	11264500	1983-02-17			3.9	A	1.5	A			205	A
USGS	11264500	1983-02-18			3.8	A	1.3	A			195	A
USGS	11264500	1983-02-19			3.0	A	0.5	A			195	A
USGS	11264500	1983-02-20			4.0	A	1.4	A			197	A
USGS	11264500	1983-02-21			3.9	A	1.4	A			190	A
USGS	11264500	1983-02-22			4.8	A	2.3	A			200	A
USGS	11264500	1983-02-23			3.8	A	3.4	A			210	A
USGS	11264500	1983-02-24			4.3	A	3.7	A			210	A
USGS	11264500	1983-02-25			4.0	A	1.6	A			210	A
USGS	11264500	1983-02-26			3.2	A	1.5	A			190	A
USGS	11264500	1983-02-27			2.8	A	1.6	A			191	A
USGS	11264500	1983-02-28			3.4	A	2.6	A			199	A
USGS	11264500	1983-03-01			3.1	A	1.5	A			277	A
USGS	11264500	1983-03-02			3.4	A	2.4	A			252	A
USGS	11264500	1983-03-03			4.0	A	2.7	A			219	A
USGS	11264500	1983-03-04			4.5	A	2.7	A			197	A
USGS	11264500	1983-03-05			4.4	A	2.2	A			186	A
USGS	11264500	1983-03-06			5.0	A	2.4	A			204	A
USGS	11264500	1983-03-07			5.0	A	2.8	A			266	A
USGS	11264500	1983-03-08			5.8	A	3.3	A			248	A
USGS	11264500	1983-03-09			5.8	A	3.1	A			244	A
USGS	11264500	1983-03-10			6.0	A	3.2	A			248	A
USGS	11264500	1983-03-11			5.6	A	3.5	A			271	A
USGS	11264500	1983-03-12			5.0	A	3.2	A			267	A
USGS	11264500	1983-03-13			4.7	A	3.2	A			435	A
USGS	11264500	1983-03-14			4.2	A	2.6	A			389	A
USGS	11264500	1983-03-15			4.2	A	0.7	A			312	A
USGS	11264500	1983-03-16			4.0	A	1.6	A			286	A
USGS	11264500	1983-03-17			3.1	A	1.5	A			271	A
USGS	11264500	1983-03-18			2.8	A	1.5	A			256	A
USGS	11264500	1983-03-19			4.1	A	0.3	A			237	A
USGS	11264500	1983-03-20			3.5	A	1.6	A			228	A
USGS	11264500	1983-03-21			3.4	A	1.3	A			224	A
USGS	11264500	1983-03-22			1.7	A	0.7	A			211	A
USGS	11264500	1983-03-23			1.8	A	0.2	A			204	A
USGS	11264500	1983-03-24			1.3	A	0.7	A			204	A
USGS	11264500	1983-03-25			3.2	A	1.2	A			198	A
USGS	11264500	1983-03-26			3.2	A	0.2	A			186	A
USGS	11264500	1983-03-27			3.6	A	2.1	A			189	A
USGS	11264500	1983-03-28			3.5	A	2.6	A			189	A
USGS	11264500	1983-03-29			5.4	A	3.1	A			182	A
USGS	11264500	1983-03-30			6.5	A	3.1	A			194	A
USGS	11264500	1983-03-31			5.5	A	3.7	A			236	A
USGS	11264500	1983-04-01			6.4	A	2.1	A			244	A
USGS	11264500	1983-04-02			6.0	A	3.1	A			275	A
USGS	11264500	1983-04-03			2.9	A	1.0	A			277	A
USGS	11264500	1983-04-04			3.4	A	0.9	A			247	A
USGS	11264500	1983-04-05			3.0	A	0.8	A			228	A
USGS	11264500	1983-04-06			4.0	A	0.2	A			216	A
USGS	11264500	1983-04-07			4.7	A	0.3	A			211	A
USGS	11264500	1983-04-08			6.1	A	1.8	A			221	A
USGS	11264500	1983-04-09			5.4	A	2.0	A			242	A
USGS	11264500	1983-04-10			3.8	A	2.5	A			247	A
USGS	11264500	1983-04-11			2.8	A	1.6	A			228	A
USGS	11264500	1983-04-12			2.0	A	0.2	A			210	A
USGS	11264500	1983-04-13			1.7	A	0.2	A			201	A
USGS	11264500	1983-04-14			3.0	A	0.2	A			192	A
USGS	11264500	1983-04-15			4.7	A	1.3	A			188	A
USGS	11264500	1983-04-16			6.7	A	2.6	A			200	A
USGS	11264500	1983-04-17			5.4	A	3.0	A			233	A
USGS	11264500	1983-04-18			5.5	A	3.4	A			237	A
USGS	11264500	1983-04-19			6.5	A	2.7	A			244	A
USGS	11264500	1983-04-20			5.4	A	4.4	A			280	A
USGS	11264500	1983-04-21			6.1	A	3.2	A			279	A
USGS	11264500	1983-04-22			7.0	A	3.5	A			318	A
USGS	11264500	1983-04-23			5.2	A	2.3	A			350	A
USGS	11264500	1983-04-24			4.2	A	1.9	A			315	A
USGS	11264500	1983-04-25			5.5	A	2.2	A			288	A
USGS	11264500	1983-04-26			5.0	A	2.7	A			272	A
USGS	11264500	1983-04-27			5.4	A	3.6	A			262	A
USGS	11264500	1983-04-28			6.0	A	2.9	A			281	A
USGS	11264500	1983-04-29			5.7	A	3.4	A			288	A
USGS	11264500	1983-04-30			4.8	A	2.8	A			290	A
USGS	11264500	1983-05-01			5.4	A	2.0	A			271	A
USGS	11264500	1983-05-02			7.0	A	2.5	A			276	A
USGS	11264500	1983-05-03			8.0	A	3.1	A			339	A
USGS	11264500	1983-05-04			5.4	A	3.1	A			436	A
USGS	11264500	1983-05-05			4.5	A	2.5	A			375	A
